emmn2oynn1cgrh1beio32ztfl,079400202413,1
irawh49iuq86fyg5jchlzcl1z,079400202444,1
pqcih35q32ywhk1s7sydcbgjs,079400202406,1
35krhhfz0yz0l5a4yfryem0bo,079400202437,1
3fjahmxlevxjxsahsy1qyq9fj,079400202406,1
6u37cgl1nsdlrxzgypum9mumd,079400507402,1
ek5wzrmonsrqeoezl5tivfojg,079400202444,1
6g6um2yhlscsnqbrk6czdonst,079400024565,1
l70dby7rv4nhx8krmrbhj4tdr,079400202413,1
pyyu37gtis8nbxt6tj3kwqasf,079400202413,1
arreioozis4scjv21cyfkdbf5,011111216631,1
33e2tt72ckfe1qb8tf3uzg0up,079400202406,1
ma2pzdfkvqjmqalfnhx75t315,079400202444,1
a0jxuskji5wrjxg1nu9pbwnjf,079400206053,1
6idonruruglgec9va1r4iy27w,079400202413,1
7eiso5wejb0izmpd00jzdenga,079400202437,1
q9byrjcibti4h04bj8v4ix2u5,079400202444,1
33e4tqgo0jc8gq5snk8fav8ay,079400202413,1
m40ylvqs0ocdmdwpa85p1gnr9,079400202437,1
pfmktct3orl705l70ajvoi846,079400202437,1
pf6fw1mi1u35kmo9x4apwdhr4,079400202413,1
b57xo6r5hlm2oi6icdc11n0jz,079400202406,1
5vb5tmsuc9obcxdzhe579tkee,079400202413,1
kwjvrfs9zyimh7ypp26nsl8hl,079400202413,1
u24wjn3bzq6nhu16o8dp9sohx,079400202390,1
5tjc4b9pp87xfrhg7zrbsnjnd,079400202406,1
akj0dnuitfw85m5u5wgb1u5ra,079400202406,1
ecfkyyapy025z9unuzphzylps,079400202437,1
iq3ehgk5nxv3oos9tqxu2cnsg,079400202413,1
791d90x0ygi4ds0aj0fgyyole,079400202413,1
mga5ye6ayx88h1ptkeryn2ins,079400202444,1
mdbtzb67b49c8vs9vct86fidd,079400202444,1
h8guqo8xz7reyhz716gnjimbm,079400202444,1
dtr34vecztwc1hv7tfezdv9ye,079400202406,1
tqxj9c39mdsrnet11h0pl6wze,079400202444,1
d9jtwbcg8q2c8wcky3z2gk55o,079400202437,1
5u6nkapjnemub57m0zbzzdgg2,079400202437,1
2x5dunwodg52lgnw6hvudjcvi,079400202406,1
q2te1q49piieaj9s8ytlvdod6,079400202406,1
a849v686w5gywvfv637mbpajg,079400202413,1
ljqkkt9pn2f40bsfmfsta1y63,079400202413,1
sxrtntxm6r34y2fjxiiiguasa,079400202413,1
hd39jquc1nnyaw2svkka6k14o,079400202406,1
6e9wyvykk6i0hpg199mxg0pzv,079400202390,1
l6ysj949tuzomi91k40drsnq4,079400202444,1
66r26wc9j7qwl0adjaaj8o61d,079400202444,1
dvy3dgp62bx5v50xk0wqtk95w,079400202406,1
6jw1u7psqkoit0c5belezpcjr,079400202406,1
2qky1g9vfmndaz6r7pbbfwtgu,079400202406,1
desg4yh3ffr6ghiyy1xtfar0h,079400202444,1
f2ujus00vt3jtdg6fed6alxnz,079400202390,1
6sdtzlpe46s5n3hlpxgnb0vk4,079400202437,1
p3kye6q75ffkj2dzas2f4wgwc,079400202482,1
dsmw18mmizl5l9cpj2v4xzxs4,079400202437,1
mcx8hp7ugdkcc2rpw4vcugkpk,079400202437,1
ea8o6d95ltydrjf0435kvexep,079400202444,1
ozg1gsmicbljm2uzqwvaa7k20,079400202413,1
hbhe5udsizeursms4sge3rozc,079400206053,1
itwxaqc4o20x127a0sraa8u5e,079400202406,1
9ynpsq3l41rp002fofjmgp0ko,079400202406,1
sozy6ay8vvpj762b9p4ggrjqv,079400202406,1
9vdwyog9sdxaol8knis869hb7,079400202437,1
ek86wz1hrnekp4wwv9rh3box6,079400202413,1
ayp9850j93aj7yv6kamzlpas7,079400202444,1
qe8cz3qsqrwpkoxi48vm3v3sf,079400202437,1
syyn99amfxdbiaeor5hx9jieh,079400202413,1
9nrq2qzyq31quadjcp0mguic0,079400202437,1
e98n6i078dqw1xz68fiygt71e,079400147714,1
ifnldr25vdym3tjzhxv560in6,079400202390,1
26g3r3nbveozvgqfvgiroxcxd,079400202406,1
luejl4ajmzioa32fdy7hatpao,079400202406,1
i025x6w4l2qwqsgcws2jq5gvi,079400202437,1
sn8n23j3z1wsprligazh5atfn,079400202406,1
6m4v2aakyogyun98u6sabl4pw,079400202413,1
l1645bomo9x5gcxe9f8lxou4t,079400202413,1
iqgaxd5pyg1ufoxvjv5rqytjp,079400202437,1
22b4liz6txig6r79fqqjvu1uy,079400202406,1
dezthbkcrkj2zerv9aw215rga,079400202413,1
9p6eqz3bvkus4t88gplyzgrki,011111119253,1
5z3rlnol1ev2wlu9lksxye4zh,079400202406,1
h9ke5eqvv9hzfrpjk2wov42jt,079400202444,1
37u2ak39j4zdmrlvtoevl1syv,079400202444,1
ip9wqmsh7krby7o4ebdl3blfe,079400202444,1
eftkdsgm7ugrmtcai0sd1qhgn,079400202390,1
39ctmx1i0h4f8wgk0czsxnpq7,079400202437,1
tehjsiiz5t8wdipbqi1id0m1g,079400202444,1
iki7c7wdu4m4sf2xcdtykqcou,079400202406,1
dgireioqo8onz16iv82ueopzi,079400202413,1
kub1s7g29t4qfxx37j08vgwj7,011111125186,1
mhtmzbszqs0cqsxxa7swsurlc,079400202406,1
h87cohv4xm4pa9ypj0lkbp5rq,079400202444,1
uae90549hqdjpuazm2kqp79xc,079400124050,1
2ffft7x4hyr8f26ncldc8tngj,079400202406,1
m9c8ahiumzvd8r5sifoecfq6n,079400202437,1
29fvqbw81f80q1oqic2c0lctg,079400202413,1
9ubw4f69k9sijk1m3wc34s10a,079400202444,1
akqsqrt5rq5dc202ksu7dedrw,079400202437,1
7k1ae6x2om1get7ui2p8q24og,079400202413,1
2oymp8vmw5yb3vefzwkk0rt7z,079400202413,1
bajtwwzjvqxps84znzvwu3jg8,079400202406,1
6tjzkwvnopd8xbsvkt0qiwg1y,079400202406,1
9rnyviw7sspy0ba91bn4t9w5s,079400202437,1
t5lm7umgrtvn8o1vcc0hqgxsd,079400202413,1
skt0o3amnenluanxutphia6ku,011111192942,1
p3erykgkdo5lff2evebnb3811,079400202444,1
tjjdce8mpso8b78ystfs1iimb,079400202444,1
t3t2eavmdpo8uopxa5vg1omnp,079400202444,1
3pz3spx2g0pyxtf4gopw2u0e2,079400202413,1
2u84rzutoui0xjawqt99w1ssa,079400202406,1
e8fam9v1ioma8u9s4mx8rx3tr,079400202413,1
2o9gk5w4pea9k2n3etsozxsbo,079400202390,1
ie71o4cvw63l36y7c9fk8awqv,079400202437,1
b6tfwhfss4y0qwsr7l4mw5f0e,079400202444,1
m1ob5nac8cjn4wqkxl8quk701,079400202444,1
b48wajq1wu7wtdm9pa66e1zio,079400202444,1
ibxdasyja17zt9zq5ju87qxvi,079400202444,1
am54nmvp9qd345xt51r23fa22,079400202390,1
2kt5moxqhin692j3ev6v0ncma,079400202444,1
lawa9fzn8ubrowz55egocy3lt,079400202437,1
pj1ottt3zrjj31uftjprwdzwo,079400202444,1
hgsp7ufv2qna2rx7xoseekvt0,079400202406,1
huipr3saoz07au6o9mblmrdh6,079400202413,1
huipr3saoz07au6o9mblmrdh6,079400202406,1
q6zkfalwux9bkqzd31v03eclp,079400202406,1
3ncfx78qalw33ukress8wwhof,079400202444,1
oo18hac8p7fbskguqex0640ri,011111216631,1
6bj4qsjs2kguq774gcp1pq14m,011111216631,1
opr2z604msmuolpzjltsiyp66,079400206053,1
ssua9c5gnykq8n39ckxx48be5,079400202406,1
hp1u8bnh539gceklpsfib8bph,079400202444,1
lya3pjlvemflukwvofvspi9mu,079400147721,1
pwtmd0bco9wkr85u4kl6qa8tc,079400202444,1
2zbtdpy9lhuylxc10uhrn9tg1,079400202413,1
dxkqtper5wubld4p480yc9jvi,079400202444,1
mktu66ylkffrhvwcldg1br75n,079400202444,1
p0ylh1otfi5p5c6tfpq2hjfyo,079400202406,1
2033xr3udh5cp86k8chc7cj56,079400202406,1
39o92ex2vnmdd99hg33ckj6xr,079400202406,1
ixmtkplc3xuwi75ym7eaujtc9,079400202437,1
ixmtkplc3xuwi75ym7eaujtc9,079400202390,1
twvxef0f2oan442shkiv60564,079400202413,1
62kleicpo7lddleey40b2pa88,079400206053,1
m7o8exneyeyksbhx23b43n4nn,079400202413,1
a2vvg73a4yavyywt1gz3j538n,079400202444,1
dn3f9f3u9jfprp2runvz98k5k,079400202444,1
ed2dij2t95r13n8jxlhb1zwwu,079400202444,1
lbi3e2k4dlnw3wx5i8tnu9qzh,079400202437,1
9hw91o1ei0hvs70vc91cvpr8z,079400140920,1
a19vl5mxokkg8b6o6b30847r9,079400202444,1
b3hhtocki6pa7sme4dktkmc4i,079400202406,1
7bivo7sc5pvw9fhx0frgn0z9u,079400202444,1
ivev7phcq9bis77hjdv6r40gw,079400202406,1
lsi7nyvzacrxw190jp0k5whz4,079400202444,1
2tp7gqogny7r082jb2snrd2kf,079400202444,1
aw52dio5xbm0ehfrc3jnu3sp4,079400202413,1
ar4c8m892175at1mog6nkx7or,079400202406,1
31ttzqoe0rrh69cm0e3fqxegc,079400202413,1
2bm69zsfoyaaezhqt5xmm2xy4,079400202390,1
h7qgyii4p3o9wqjnbsgu713bx,079400202413,1
pys3ul20njwert3crciybqe45,079400147714,1
7kayf955gtyu7um1b3ujcz2x2,079400202444,1
hi2cctu6pmia9esysu3r54zkt,079400206053,1
tq2sk0gqb4sm9u0mqr4jyy8ks,079400140920,1
lld40es96z2zxw14no3p3eymh,079400202437,1
6wk1bzk347xu1c8betl4o512n,079400202444,1
mc0639i8o5y3fejnsynz2an1o,079400206053,1
pypru1jb7q8a9w8pwkd56rbrj,079400206053,1
a9j5zdnslral1f4716d3y3jt8,079400202406,1
ifdrty0s30cjiszq4q9b6bs1h,079400202437,1
lzqsx1q06ffhhsg3z0eqjlqbp,079400202406,1
2167ic4t6wvgnee1v8h60sbwl,079400202444,1
l5jpkk16s1dqmmcrynrs6lkoa,079400202444,1
evgwcp5n41b9nn7xmd6gv6x84,079400202437,1
e0zrhgtdf5hxhpwd04nub9t0d,079400202444,1
tsj9glgbnojvpkzh5pck4dekb,079400202437,1
pwvxok797u8jow6bmugh2oawt,000000000001,1
e7cqr4fgu2pxonjg41osqw43f,079400202413,1
6ldnpk1v60s6ijnuv3is5bdni,079400206053,1
7gn90a4j35ifkvyacmsmfguaa,079400202406,1
t509leibp6vrv6butegkq7vw0,079400202413,1
773yrarguvxqpoelnejmgdwlf,079400202413,1
kw8rhrk30autfbv3hruqnd048,011111036444,1
3i4ukuo5jua8y03vh2w7v3zaw,079400202444,1
tt7acn5clopoigl5l26o865kz,079400066725,1
hdeinxv3jang64mc8co4q0sz4,079400202444,1
otjeel4yemecn5wqlds7y146m,079400202444,1
2qdvg0k2ngz781hmnto29wagv,079400202444,1
ee3yz9gicxteqw2wolut7ybpf,079400202406,1
b0fq7bj5bqs0h63qd13ueel3a,079400201379,1
drbcw4s68kujnem1dvrbwkeov,079400066725,1
6m0321p1s0ijbrjhwjdtsdx5l,079400202413,1
6m0321p1s0ijbrjhwjdtsdx5l,079400202406,1
l9m58zqc596cydi3eytfw03bi,079400406927,1
mdg21cc9hqsy47xb8402rwtxe,079400202406,1
3bx3sxld08d7deb67lu4ehxns,079400202390,1
5ugg1849pb291z0uoqt4mk16s,079400202437,1
9pksnztds7ok04k1xk63e2p0k,079400202437,1
37dz1eqtmxk67y3xvnwsx65af,079400202390,1
6w3x9mkb0vfkxx8e2cd65owy9,079400202390,1
pdrzu6yswjzuwgqc9gz9jvmvw,079400202406,1
tsxczqk73x8xgkl7nsqgj17ju,079400202437,1
i7zochd5j9nrrvjye044iorqt,079400202406,1
i1bneob7zibpj7n9owwxpgj30,079400202390,1
6md07zd10vcruyb3z64v7stvs,079400201379,1
tbxiwjs4rle4dssbvr435fuhg,079400202437,1
l8b80bg8tbdsxg3qzs2zfmlkq,079400147714,1
qhcgftnh0j1dj7zh52s9gri6x,079400202390,1
iom4f8sk9circ3bp50axu4nuy,079400202444,1
b7dyrstx978zgji4tv9bmdggv,079400202437,1
a1r85vaq34yeuok0w7aw6jmle,079400206060,1
9l9jgjz3yluidan1v1bfrj1yb,011111216631,1
hjsyxep96i0vywa89mk6e4tv8,011111216631,1
ta7qzogoz5lmwfz94vbnxr4t2,079400202444,1
tqerfilxzi9tl6bfr6aa7ir52,079400202444,1
6p935bb49mdf8120wa269wekn,079400202390,1
6p935bb49mdf8120wa269wekn,079400202406,1
7bb0p5g8jfi4rsj7jbjuspqje,011111216631,1
i55e71miruwst1xmelu0va4su,079400202437,1
mb0qebort2iibim2poxdpslog,079400202406,1
tzgfp8xkm18ikbzl7ez36iz1o,079400202482,1
ed8r3oray56mbhao67dq6xfbz,079400202390,1
mjup61lvt887o5wp7u0bl8avt,079400202406,1
2gfno0plwwm0fyrp7kj1is7kc,079400202420,1
9u5v9mpjhzpbdkldmei1oeqxt,079400202390,1
335cufoh7ofzm1nlo4ahxst35,011111036444,1
dsu0g33rrjfdogs0xp9824si2,079400202444,1
l75f0ztdflq9bev6jmi8l7aa9,079400202406,1
l5prv6r1pw8e0iizg4u79tqh5,079400202406,1
3f6ar20m1axlwtal5a3slu55g,079400202444,1
ipipwtn1msnq1p5yawt99q1g8,079400202406,1
apjjculr4vq2h3tm2e73v5chq,079400202413,1
m7lapnsjlvyhvr6t0nkpk98in,079400202390,1
9nlkvgs2kmgtivsc0wb2hbe4o,079400202437,1
dalorbicfh9eetv2433e50i36,079400202406,1
h4jw5o9gj81bu6g3bmn54ivv4,079400202444,1
oxbeoomy25p6bzprqe42e0xqc,079400202406,1
72dwrm9te9wkgcdp27wve62oq,079400202413,1
tr04hhho9m23xe1vyzqwog0cc,079400202390,1
pwc5zrt5wziv27tyg1x1m5m7a,079400202444,1
i4jwmri2rn6fu8cmp3vn4ey3f,079400202444,1
q2yp2uuse1prl571w6ona4ztd,079400507501,1
eokht8yraqxlkf40qcqsdwmm4,079400008787,1
i1qsi17mzr4pr5xuppnq77k90,079400202406,1
797yf8ivjpi0xpi32mm46h5b2,079400202406,1
5rkx1i7fodo6mid5pm1th4h9g,079400202444,1
anjq5l8yyhfmuzxfq6f82x4te,079400202390,1
ey43vvf6s5848g9145h0moimt,079400202390,1
dax8gferz68fjvali0s1g6gea,079400202390,1
lx12bpv9s3c299gtauh18y8p9,079400202444,1
tvuhc96xdb8gd48jtdab8lsq7,079400202444,1
mbajn3coh4u3o6avjwv7iu0np,079400202406,1
hrosmx6yaah077edicbe944e8,011111119253,1
6xemw0cinj2d689n01mg2qgh2,079400202437,1
pzss363x0nvjijwwzpm49zwud,079400202390,1
ot11csymtjokxfay5cs15psl3,079400202406,1
f4a31c0p0h8sdb1furjuvqrnh,079400202406,1
e5vzmxxztcplnua3udxbsszp7,079400202444,1
hl3jinna6g1d95mswd0ld7tay,079400202437,1
6c6zv0v75kdcgkubpz96ex75a,079400202420,1
pp6hsazjzfs7o46w1ncihjprm,079400202406,1
tq9werx50d5vv25alnws3svfv,079400206039,1
78u15931u9et7a83ell5mniu9,079400202406,1
a6m4sps9fu1w4kxyics8jj2r6,079400202437,1
awl8lenzwonr8a2qhrqs4jvsl,011111216631,1
abm0dy9g2t6ve3dl72q3mmm3k,079400140920,1
kysja4th93veqmtcdp59v6q3f,079400202444,1
hdcwyfr4fnu9qe8djy1clyhxs,079400202390,1
2rb5wl93loyihditxth8r28wa,079400202444,1
icbbsxs2gmfnabx6ewruof18f,079400202406,1
f0c6e07tcxj48e4h2dmy99570,079400406927,1
t0lqfm0hpm2mw493059k8objk,079400202406,1
ex6vsj0elo46s4jv0nu39z4s7,000000000003,1
onsndick7ir7zg0kr3t5ckdjv,079400202390,1
32382xy4xpnxqx7z70wrace5i,079400507402,1
6bdbpucyqecel1vo8tvb0nxtg,079400202406,1
a32ju5vs6km91jrs9srgt8mjn,079400202444,1
delswi1mj4ajyv8bpls0cggj1,079400202406,1
5uvltxxrhfywbym92ae8czbwl,079400202406,1
awz7bq06wsmnrqrnt49ewggn0,079400202406,1
sjdq9vitwehof9jjt2458ju1v,079400202444,1
mb581hcc95blgnde2vtschieo,079400202420,1
3h8yr2be3ruyqd79mkpqq2emd,079400206060,1
tr4sb2jvaiagt818vy8r20qi4,079400072160,1
2qktysyl9ebe23k3qe3effeao,079400202406,1
7ex37a7wln57q0v66inl90rw1,079400202390,1
6hnpr9j1mjsq8egw2595yhim8,079400202444,1
6iz1qqjsb9gv2l595znygszoi,079400202406,1
q1t0k4v6hw61jkl1mzb66i3p2,079400202444,1
hk48k0mtwq0iq4jf33pv13pak,079400202390,1
lyk38p6d3yyv7z1xdu0w07xdt,079400202406,1
2rhiwh9myl6r012lbxz78ujtq,079400202444,1
hjs5z8oslb3ns43eylgtjkjsj,079400202406,1
kvzuyejn3oo43ycnimh8rpqip,079400202444,1
b0okfn9yjk1kzqzdrdmqqgaxt,079400202437,1
dj1c373znyvl0dkf8adekuzqu,079400202444,1
5vx1woad50l0857kw5bvvfwvg,079400507501,1
5rgim7tcpj9378d4fhxwoua9k,079400202444,1
3hmdb7wz82o2natw0vmpc6byz,079400202406,1
swsh5ox8d87s3cm3robt5zq40,079400202390,1
th8wljxj0jeg7apdp4uam9nrb,079400202390,1
b69pj9aw08k1nsft9wyd518tz,079400202390,1
slo10u8nftet97exr4hhu01lo,079400202390,1
hmijwr7fl16phxuubz121y28p,079400206060,1
tv2o2v6vgadg81cicv9q6afz7,079400202420,1
tkp2an8amf7ogsa042lx0y0rn,079400202437,1
u0png74yj52dnokk2exvj7u9h,079400202406,1
2hustekw00uihdffibnh4pedy,079400202406,1
lojhmxnwy49wdg8tgnkt47so0,079400202406,1
pm2qh1zniucdmhuznvgks456v,079400202406,1
emj6uybn8l4j9zlgtt0nrjs5b,079400202390,1
lt1im3jv5qrn9r4of6wvnfo7g,079400202406,1
6z8s9qadre1ajke3pdm4jk45w,079400202437,1
3c7jgvcokhghqt8r8bsziank0,011111062184,1
hn1ku98ese7n6ws5sv2zefz8b,079400202444,1
pvrsfnep0ic65ayyia1iwn4ve,079400202444,1
a7tb0x1cz542c8s072sfpjaw0,079400406927,1
5s0keo2efa64adjpuy8maqyx2,079400202390,1
habyrgko2e6liqhohsc81mvox,079400202406,1
i77crhgvqxwiw1crr0gqqoc3z,079400202390,1
kwugxide5wk6ucqhgwtmd455m,079400202406,1
ihmesf09u60snh9yw9j1x3eg2,079400202406,1
733yb9de7rw4xrj6nfj84jw9j,079400202406,1
6qu78hc3ajzdvdy50r6plgk98,079400202444,1
l8xryn743pffwx7n4hgbyzho6,079400119223,1
2xuuu8k1k8y72g2twzq4xgad4,079400202390,1
pcjmfvz61iy8rhwl7zekexv12,079400202406,1
ltbdw34m3h002r4cc9tmu2c3y,079400202444,1
ds1vpj0rtkyhr6ogjexb01xq3,079400206053,1
ekvnngvedxok99629lgv20p21,079400202390,1
owpg3xp2xgnsqetwpr6gtmt6j,079400202437,1
aa8blmth3b0rsy7ucwd912zk8,079400202406,1
9p0f690wel7sv978tyagjrtlc,079400206053,1
qbcgl9yr3tkrt7e3mldwo6df9,079400206015,1
hxerbsm7h1xyqbjro2fwqmj73,011111123311,1
anpsea0o1dpwutq8pp6gb5diz,079400202406,1
q965qm9u8ep0nvgvyuap2yeij,079400208460,1
p0r8bj5jben2vz4m16lzdhzsj,079400206060,1
bcbgx4thj4eu2wakemqdbes5z,079400202406,1
tow3cs4qt3yhvn0ct6iysnwgg,079400202390,1
lnsjz495kb54q0y0itr6m36hk,079400008787,1
l747mx6qnotdmqc2d8mrmrru5,079400202390,1
oqoffdts35cq0ka56ojcmtgin,079400202390,1
hcdxt1onj10eusp7pub26uby2,079400202406,1
b1vrftpnm0c2veu18u2ap9w8e,001111107242,1
srvdr8262q5kj6k2z0c1clgbe,079400206053,1
pcg7ku9x4f5q5mt1suph4ffig,079400202437,1
tgboog347dsebkqog7ovru4ht,079400140920,1
sni7tx71e22jceg83oomtq9v8,079400086198,1
3n9jfyg6sj4qm78gzlskyciv6,079400202406,1
apw4pakie0831agac7r7ej9d4,079400202444,1
6rhxfanibnuaojzfb5y6wdvio,079400208477,1
ia6ttvg6d2jl08nzojr2cg2ln,079400202437,1
emyvhgh28p1uffgvgv73g06p5,079400507501,1
parw6gslbjuz52ggugnom3df2,011111127388,1
75yb3kfc84tpkuuuddi1j7p6s,079400202444,1
evz5g18tdh7f6tkyibs27dhsm,079400208477,1
hta7pt53xypvrcn8tncggdy1v,011111119253,1
m3egntxk4cx1bozvihtni0x5y,079400202437,1
77n4r792cny1pt5e7jky1lis2,079400202413,1
lu6su248us2w2g7vi7b0r4bt3,079400406927,1
kw10czmccozztoo1mr45h97u7,079400202406,1
e2ok3j0nomqeo37cy7288vqiz,079400406927,1
u8krrgywsob0cq04craur4py6,079400202390,1
kv4gbp6ltdaw6cp5pgelinyg6,079400202406,1
pytdyr0ff0v3wz9wzx3w706wj,079400507402,1
5pv77faokbkcqj1sdxmxdeoff,079400202406,1
p7a1ww2ykroa3t37c3iejr9qj,079400206015,1
tzuodl0za4a3ifh5mqxwgmisn,079400202406,1
2v32aonz0p0u7kza7ci1954ra,079400202390,1
l73ru4y20jfjlc2xdwqq7yylp,079400206053,1
lxo56uv0bsk8zv98ojmgvkbbu,079400202390,1
lxo56uv0bsk8zv98ojmgvkbbu,079400202413,1
63qoo8rgk81f8if5k3fvk3y7l,079400202444,1
p62v6qex0ss4q6zr4z94z8625,079400202406,1
6i9b68fmxzw6ab6d2lezlnxk8,079400202406,1
25ar1msxplr6b91hxuvlvep40,079400406927,1
6edrrfycq7mc1osulq4hipk9m,079400201379,1
m6kb494qczs1l0z616alrzpzi,079400202406,1
71czwftcp9ewvg0gagsou6c2m,011111127388,1
immtfj15la7kbuvll37xk2aqr,079400202406,1
5zzzx6bxnnpkqasvxre3ual4g,079400086198,1
at8vxf8ygicl23cow9xz97yss,079400202390,1
5ws1fwv12ju6dh86lljg1nxs3,079400202406,1
